accx,accy,accz,Activity,Subject
-0.128154,-0.4067411,-0.9141672,LAYING,28
-0.125795,-0.4041655,-0.9120596,LAYING,28
-0.1298584,-0.4017997,-0.9136067,LAYING,28
-0.1337705,-0.4016281,-0.9176389,LAYING,28
-0.1298712,-0.402855,-0.916878,LAYING,28
-0.1262579,-0.4025972,-0.9182069,LAYING,28
-0.1244071,-0.4039532,-0.9172027,LAYING,28
0.0351759,0.7733991,0.6429555,LAYING,29
0.03543133,0.7723358,0.6446565,LAYING,29
0.03606778,0.7770691,0.6451408,LAYING,29
0.0341048,0.7828432,0.644687,LAYING,29
0.03429913,0.7823732,0.6465651,LAYING,29
0.03594248,0.779935,0.646832,LAYING,29
0.03584201,0.7739511,0.6509261,LAYING,29
0.03855875,0.7683883,0.6555738,LAYING,29
0.03981796,0.7749845,0.6506745,LAYING,29
0.04004288,0.7843298,0.6417679,LAYING,29
0.04171493,0.7807028,0.6400822,LAYING,29
0.03959045,0.7768196,0.6475141,LAYING,29
0.03835358,0.780396,0.6537183,LAYING,29
0.03903617,0.7791982,0.6499916,LAYING,29
0.03876182,0.7783914,0.645061,LAYING,29
0.0387612,0.7800782,0.6451195,LAYING,29
0.03689035,0.7789087,0.6399346,LAYING,29
0.03525056,0.7810974,0.6352821,LAYING,29
0.03428276,0.7827595,0.6403687,LAYING,29
0.03308052,0.7816736,0.6433314,LAYING,29
0.03409243,0.7816403,0.6436386,LAYING,29
0.03536458,0.7800834,0.6439338,LAYING,29
0.03570404,0.7789047,0.6406244,LAYING,29
0.03608243,0.7799864,0.6403452,LAYING,29
0.03673386,0.7822198,0.6440598,LAYING,29
0.0377933,0.7832231,0.6469502,LAYING,29
0.03926447,0.7830092,0.6462691,LAYING,29
0.03940591,0.7822954,0.6448763,LAYING,29
0.03806833,0.7781707,0.6458789,LAYING,29
0.03804141,0.7741501,0.6432138,LAYING,29
0.03659917,0.7736893,0.6410698,LAYING,29
0.03522154,0.7769994,0.6454745,LAYING,29
0.03682974,0.7808148,0.6478913,LAYING,29
0.03694757,0.7792144,0.6436016,LAYING,29
0.03730674,0.7784866,0.6389664,LAYING,29
0.03712449,0.7809951,0.6400035,LAYING,29
0.03529104,0.781456,0.6411298,LAYING,29
0.03643914,0.7817963,0.6397837,LAYING,29
0.03730301,0.7804156,0.6413613,LAYING,29
0.03753907,0.778384,0.6432427,LAYING,29
0.03880044,0.7801263,0.6465343,LAYING,29
0.03884499,0.7813886,0.6509019,LAYING,29
0.03886334,0.7808362,0.6489172,LAYING,29
0.03797405,0.7805391,0.6472368,LAYING,29
0.03688111,0.7797919,0.6495295,LAYING,29
0.03674942,0.7802914,0.6486125,LAYING,29
0.03639517,0.7811961,0.6476577,LAYING,29
0.03861993,0.7802381,0.6463942,LAYING,29
0.04047619,0.7805692,0.6399825,LAYING,29
0.03596737,0.7818656,0.6373224,LAYING,29
0.03136421,0.7815069,0.6409691,LAYING,29
0.03353094,0.7803657,0.6411512,LAYING,29
0.03620414,0.77857,0.6399058,LAYING,29
0.03584255,0.7782314,0.6437184,LAYING,29
0.03641888,0.7772033,0.6482989,LAYING,29
0.03651026,0.7739237,0.6488944,LAYING,29
0.03750612,0.7762484,0.6464393,LAYING,29
0.03972191,0.7814152,0.6432499,LAYING,29
0.03777063,0.7831003,0.6424282,LAYING,29
0.03585828,0.782745,0.6438962,LAYING,29
0.03624271,0.7795731,0.6460786,LAYING,29
0.03592182,0.7782684,0.6493555,LAYING,29
0.0358889,0.7796991,0.6488589,LAYING,29
0.03433191,0.7799106,0.6443677,LAYING,29
0.03264794,0.7835437,0.6434699,LAYING,29
0.03313655,0.7871399,0.6440571,LAYING,29
0.03269446,0.7837464,0.6432409,LAYING,29
0.03153596,0.7806143,0.6454751,LAYING,29
0.0319672,0.7840188,0.6480649,LAYING,29
0.03352924,0.7869742,0.6455735,LAYING,29
0.03556876,0.7854492,0.6435666,LAYING,29
0.03848146,0.784269,0.6465207,LAYING,29
0.03984486,0.7830802,0.6474168,LAYING,29
0.03945593,0.7827494,0.643196,LAYING,29
0.03977396,0.783856,0.6393692,LAYING,29
0.03685084,0.7821399,0.6387098,LAYING,29
0.03232705,0.7816617,0.6383471,LAYING,29
0.03285036,0.7831983,0.6369068,LAYING,29
0.03407833,0.78318,0.6379283,LAYING,29
0.03314883,0.7826805,0.6413794,LAYING,29
0.03431569,0.7814649,0.6456229,LAYING,29
0.03620143,0.7818087,0.6487772,LAYING,29
0.0362165,0.7827596,0.6471821,LAYING,29
0.03609812,0.7831308,0.6463854,LAYING,29
0.0361061,0.784734,0.6476872,LAYING,29
0.03605906,0.7840719,0.645113,LAYING,29
0.03621111,0.7829745,0.6445899,LAYING,29
0.03602235,0.781888,0.6491757,LAYING,29
0.03613598,0.7785981,0.6523547,LAYING,29
0.03634106,0.7787594,0.6496326,LAYING,29
0.03690523,0.780178,0.6437628,LAYING,29
0.03804898,0.7810069,0.6405325,LAYING,29
0.03844681,0.7853194,0.6362743,LAYING,29
0.03894419,0.786753,0.6337093,LAYING,29
0.03916006,0.7830428,0.6387654,LAYING,29
0.03863843,0.7809846,0.6417463,LAYING,29
0.03858888,0.7818632,0.6410072,LAYING,29
0.03721303,0.7824515,0.6443387,LAYING,29
0.03540302,0.7816219,0.648835,LAYING,29
0.03600786,0.7818843,0.6485863,LAYING,29
0.0365117,0.7822584,0.6494456,LAYING,29
0.03584403,0.7816175,0.6546182,LAYING,29
0.03683208,0.7821033,0.6528723,LAYING,29
0.03984893,0.7814684,0.6484652,LAYING,29
0.042572,0.7790538,0.6490251,LAYING,29
0.04219356,0.7773789,0.647503,LAYING,29
0.04067136,0.7781885,0.6459812,LAYING,29
0.04108896,0.7802706,0.6440353,LAYING,29
0.0402809,0.7799541,0.6423872,LAYING,29
0.03927576,0.7803359,0.6440236,LAYING,29
0.03804884,0.7812672,0.6428856,LAYING,29
0.03139698,0.7798153,0.6445567,LAYING,29
0.0270604,0.7795738,0.6470577,LAYING,29
0.02995265,0.778328,0.6437221,LAYING,29
0.03283608,0.777091,0.6412041,LAYING,29
0.03557989,0.7795055,0.6378594,LAYING,29
0.03815168,0.7812143,0.6363942,LAYING,29
0.03845352,0.7821332,0.6393168,LAYING,29
0.03893262,0.7814221,0.6426245,LAYING,29
0.0390145,0.7798703,0.6473506,LAYING,29
0.03771994,0.7816955,0.6467591,LAYING,29
0.03726749,0.782274,0.6442781,LAYING,29
0.03720288,0.7807575,0.6465096,LAYING,29
0.03587817,0.7803938,0.6450615,LAYING,29
0.03510046,0.7807787,0.6438338,LAYING,29
0.03614479,0.7821849,0.6468353,LAYING,29
0.03715126,0.7820263,0.6467245,LAYING,29
0.03844576,0.7799404,0.6420855,LAYING,29
0.0404942,0.7790479,0.6352301,LAYING,29
0.0382536,0.7784525,0.6330235,LAYING,29
0.03434255,0.778235,0.6359244,LAYING,29
0.03621625,0.7820792,0.6367793,LAYING,29
0.03716251,0.7865033,0.6384042,LAYING,29
0.03607973,0.7840868,0.6404262,LAYING,29
0.03821577,0.7791886,0.6410016,LAYING,29
0.03789849,0.7770123,0.6438454,LAYING,29
0.03773202,0.776594,0.6434123,LAYING,29
0.03975925,0.7785655,0.6402014,LAYING,29
0.03872663,0.7797734,0.6404911,LAYING,29
0.03860367,0.7797647,0.6410501,LAYING,29
0.0383886,0.7802259,0.6416703,LAYING,29
0.03413869,0.7799056,0.6412147,LAYING,29
0.03104421,0.781507,0.6403076,LAYING,29
0.03323721,0.7827047,0.6449527,LAYING,29
0.0363684,0.7815559,0.6476344,LAYING,29
0.0354447,0.7819513,0.6410338,LAYING,29
0.03566899,0.782125,0.6352771,LAYING,29
0.03704312,0.781748,0.6394452,LAYING,29
0.03548564,0.7820727,0.6450834,LAYING,29
0.03611008,0.7818965,0.6445727,LAYING,29
0.03694997,0.7819355,0.6448734,LAYING,29
0.03729333,0.781981,0.6452344,LAYING,29
0.03966019,0.7819015,0.6449313,LAYING,29
0.03797491,0.7819828,0.6489435,LAYING,29
0.0356688,0.7817373,0.6501574,LAYING,29
0.03596825,0.7807116,0.6505334,LAYING,29
0.03416833,0.7784913,0.6548474,LAYING,29
0.03300067,0.7771184,0.653998,LAYING,29
0.03430124,0.777788,0.6485003,LAYING,29
0.03610691,0.7778935,0.6442712,LAYING,29
0.03647935,0.7766554,0.641858,LAYING,29
0.03581263,0.7761399,0.6397146,LAYING,29
0.03624469,0.7767694,0.6368372,LAYING,29
0.03577744,0.7778662,0.6385691,LAYING,29
0.03401392,0.7782697,0.641955,LAYING,29
0.03206809,0.7778185,0.6401253,LAYING,29
0.0314897,0.7792818,0.6403362,LAYING,29
0.03321782,0.7809091,0.6419255,LAYING,29
0.0336291,0.7802421,0.6392145,LAYING,29
0.03316486,0.7806072,0.6381945,LAYING,29
0.03361231,0.7806563,0.6378214,LAYING,29
0.03414371,0.7792529,0.6381486,LAYING,29
0.03504759,0.7793533,0.6426581,LAYING,29
0.03448077,0.7801162,0.645127,LAYING,29
0.03247381,0.781711,0.6462561,LAYING,29
0.03054256,0.7828879,0.6478757,LAYING,29
0.02911394,0.7835266,0.6466505,LAYING,29
0.0291393,0.7862447,0.644345,LAYING,29
0.02935743,0.7867407,0.6420386,LAYING,29
0.02998132,0.7855547,0.6408856,LAYING,29
0.03096829,0.7863411,0.639841,LAYING,29
0.03053625,0.7858036,0.6372242,LAYING,29
0.03039079,0.7839619,0.6365302,LAYING,29
0.03071432,0.7820845,0.6375489,LAYING,29
0.03119075,0.7809782,0.6383875,LAYING,29
0.03449138,0.7805044,0.6409318,LAYING,29
0.03901936,0.7786551,0.6467607,LAYING,29
0.0398267,0.7787013,0.65043,LAYING,29
0.037939,0.7800226,0.6474406,LAYING,29
0.0370814,0.7797164,0.6461689,LAYING,29
0.0354091,0.7809112,0.6476257,LAYING,29
0.0328283,0.7819048,0.6452295,LAYING,29
0.03172339,0.781663,0.6436963,LAYING,29
0.03166193,0.7823232,0.6447654,LAYING,29
0.03316118,0.7816455,0.6456302,LAYING,29
0.03394413,0.7810245,0.647473,LAYING,29
0.03386365,0.7813609,0.6502217,LAYING,29
0.0353887,0.7809188,0.6516721,LAYING,29
0.03569884,0.7806911,0.648703,LAYING,29
0.03583619,0.7804373,0.6449738,LAYING,29
0.03569526,0.7814757,0.6448846,LAYING,29
0.03420576,0.7825088,0.6431151,LAYING,29
0.03563208,0.7818396,0.640308,LAYING,29
0.03676143,0.783227,0.6412277,LAYING,29
0.03580355,0.7855225,0.6398724,LAYING,29
0.03614391,0.7865544,0.6364901,LAYING,29
0.03619016,0.7861494,0.6378614,LAYING,29
0.03637885,0.784403,0.6393847,LAYING,29
0.03796512,0.7824102,0.641127,LAYING,29
0.03938527,0.7786511,0.6438135,LAYING,29
0.03807186,0.7768582,0.6394666,LAYING,29
0.03308232,0.7789882,0.6354283,LAYING,29
0.02913879,0.7796048,0.6370143,LAYING,29
0.03018123,0.7793853,0.6362434,LAYING,29
0.03243927,0.7810627,0.6353676,LAYING,29
0.03237784,0.7834554,0.6361537,LAYING,29
0.03438134,0.7840278,0.6370635,LAYING,29
0.0375428,0.7834469,0.639635,LAYING,29
0.03678907,0.7833241,0.640472,LAYING,29
0.03651781,0.7814614,0.6397618,LAYING,29
0.03717434,0.780395,0.6406061,LAYING,29
0.03650554,0.7810017,0.6403998,LAYING,29
0.0365903,0.7803703,0.6398661,LAYING,29
0.03523331,0.7814366,0.6404785,LAYING,29
0.03438716,0.7818343,0.6392655,LAYING,29
0.03640233,0.7780782,0.6386242,LAYING,29
0.03671702,0.7755093,0.6400033,LAYING,29
0.0354455,0.777143,0.6406373,LAYING,29
0.03503289,0.7797932,0.6422002,LAYING,29
0.03388361,0.7805365,0.6453381,LAYING,29
0.03264156,0.7824303,0.6465037,LAYING,29
0.03351255,0.7852622,0.6452964,LAYING,29
0.03360909,0.784425,0.6482278,LAYING,29
0.03272625,0.7823449,0.6509397,LAYING,29
0.03292415,0.7802358,0.6463998,LAYING,29
0.03286948,0.7799631,0.6452702,LAYING,29
0.03528674,0.7828319,0.6455952,LAYING,29
0.03797264,0.7823552,0.6430621,LAYING,29
0.03670855,0.781137,0.6415877,LAYING,29
0.03642473,0.7822937,0.6358343,LAYING,29
0.03696652,0.7809911,0.6378453,LAYING,29
0.03542867,0.7798428,0.6480663,LAYING,29
0.03279448,0.7798908,0.6488706,LAYING,29
0.02955036,0.7788806,0.6442896,LAYING,29
0.02833277,0.7791759,0.6397653,LAYING,29
0.02957683,0.7803307,0.6414849,LAYING,29
0.03032019,0.7808608,0.6453782,LAYING,29
0.03083962,0.7815426,0.6442221,LAYING,29
0.0325986,0.7821073,0.645886,LAYING,29
0.03359024,0.7820605,0.6437007,LAYING,29
0.03252315,0.7818144,0.6396776,LAYING,29
0.03239954,0.7819542,0.6402934,LAYING,29
0.03667016,0.7822109,0.6429639,LAYING,29
0.04235979,0.7827389,0.6497003,LAYING,29
0.04219046,0.7834697,0.6472211,LAYING,29
0.03900035,0.7825776,0.6404311,LAYING,29
0.03867359,0.7813892,0.6407377,LAYING,29
0.03865489,0.7820124,0.6392629,LAYING,29
0.03804734,0.7823374,0.6402588,LAYING,29
0.03733652,0.7826057,0.6391991,LAYING,29
0.03735312,0.7831804,0.6360511,LAYING,29
0.03879044,0.7807844,0.6401316,LAYING,29
0.03846709,0.7782216,0.6408851,LAYING,29
0.03618478,0.7802963,0.6397029,LAYING,29
0.03398751,0.7834077,0.6397421,LAYING,29
0.033874,0.7844499,0.6381938,LAYING,29
0.03373008,0.7850233,0.6395181,LAYING,29
0.03102111,0.7847763,0.6407227,LAYING,29
0.03207518,0.7842766,0.6423227,LAYING,29
0.03519811,0.7840664,0.6440122,LAYING,29
0.03462785,0.7829951,0.6442324,LAYING,29
0.03414156,0.7829403,0.645636,LAYING,29
0.03448401,0.7828387,0.6467255,LAYING,29
0.03486488,0.7814054,0.6482167,LAYING,29
0.03395009,0.7818612,0.6440974,LAYING,29
0.03240048,0.7823152,0.6372717,LAYING,29
0.0328009,0.7812645,0.6393752,LAYING,29
0.03137377,0.7802795,0.6400103,LAYING,29
0.02971658,0.7783338,0.6377021,LAYING,29
0.02942255,0.7769999,0.6404419,LAYING,29
0.02978151,0.7767766,0.6407296,LAYING,29
0.03346205,0.7780251,0.6390309,LAYING,29
0.03578612,0.7818331,0.6371217,LAYING,29
0.03622719,0.7827954,0.6337857,LAYING,29
0.03691825,0.7813684,0.6360497,LAYING,29
0.0373549,0.7821048,0.6394366,LAYING,29
0.03948285,0.7817144,0.6391905,LAYING,29
0.03821168,0.7799131,0.6422252,LAYING,29
0.03531209,0.7788502,0.6444179,LAYING,29
0.03493368,0.7797094,0.6419258,LAYING,29
0.0317204,0.7840691,0.6403966,LAYING,29
0.03001353,0.7868097,0.6394455,LAYING,29
0.03376548,0.7834049,0.6398114,LAYING,29
0.03755744,0.7784678,0.6417109,LAYING,29
0.03837607,0.7776468,0.64199,LAYING,29
0.03778093,0.7790892,0.6425194,LAYING,29
0.03810199,0.7817859,0.6412868,LAYING,29
0.03633491,0.7860705,0.6409762,LAYING,29
0.03325569,0.7845721,0.6455984,LAYING,29
0.03248039,0.7816027,0.645355,LAYING,29
0.03280834,0.7839416,0.6400312,LAYING,29
0.03535184,0.782334,0.6365137,LAYING,29
0.03710406,0.7791029,0.6383722,LAYING,29
0.03575715,0.7794408,0.6459867,LAYING,29
0.03597615,0.7796851,0.6484964,LAYING,29
0.03605114,0.7817832,0.6467901,LAYING,29
0.0340847,0.7838239,0.6463968,LAYING,29
0.03289443,0.7839073,0.645247,LAYING,29
0.03312878,0.7813905,0.6459445,LAYING,29
0.03367763,0.7769917,0.6448266,LAYING,29
0.03321186,0.7769236,0.6423741,LAYING,29
0.03300967,0.7799045,0.6405137,LAYING,29
0.03288035,0.7838158,0.6377183,LAYING,29
0.03271903,0.7849671,0.6383486,LAYING,29
0.03533261,0.7837476,0.6367904,LAYING,29
0.03689659,0.7869724,0.633325,LAYING,29
0.03458726,0.7846679,0.6363297,LAYING,29
0.03246482,0.7767801,0.6433267,LAYING,29
0.03193928,0.7748151,0.6492625,LAYING,29
0.03356116,0.7777048,0.6471649,LAYING,29
0.03558514,0.782583,0.6401631,LAYING,29
0.03477801,0.7812041,0.6380069,LAYING,29
0.03406735,0.780221,0.6391729,LAYING,29
0.03403197,0.7864317,0.6426193,LAYING,29
0.03209082,0.7860127,0.6475575,LAYING,29
0.03174903,0.7829864,0.6490696,LAYING,29
0.03408242,0.7816996,0.6457311,LAYING,29
0.03502121,0.780955,0.6403758,LAYING,29
0.03392729,0.7830902,0.6366134,LAYING,29
0.03281692,0.7816722,0.6346734,LAYING,29
0.03365063,0.7824286,0.6374286,LAYING,29
0.03547069,0.7845176,0.6424478,LAYING,29
0.03580406,0.7825533,0.6403714,LAYING,29
0.03373963,0.7834121,0.6394976,LAYING,29
0.0308395,0.7826248,0.6442019,LAYING,29
0.0315893,0.7808586,0.6447783,LAYING,29
0.03357689,0.7803936,0.6455331,LAYING,29
0.03488517,0.7775384,0.6499052,LAYING,29
0.03862511,0.7777021,0.6534828,LAYING,29
0.03835004,0.7802906,0.6512405,LAYING,29
0.03612326,0.7827235,0.6462297,LAYING,29
0.03810275,0.7839646,0.6478003,LAYING,29
0.03670813,0.7818432,0.6444658,LAYING,29
0.0351661,0.7797293,0.6371737,LAYING,29
0.03621157,0.778757,0.6406676,LAYING,29
0.0332049,0.7793606,0.6429753,LAYING,29
0.03120148,0.7813138,0.64334,LAYING,29
0.03316705,0.7820799,0.6454095,LAYING,29
0.03568378,0.7812766,0.6361711,LAYING,29
0.03634797,0.7800018,0.6266313,LAYING,29
0.03411261,0.7804915,0.6301516,LAYING,29
0.03293564,0.780771,0.6334937,LAYING,29
0.03412581,0.778596,0.6340456,LAYING,29
0.03528109,0.7754368,0.6405703,LAYING,29
0.03457518,0.7732436,0.6421741,LAYING,29
0.03342788,0.7767351,0.6373297,LAYING,29
0.03345821,0.7811923,0.6384901,LAYING,29
0.03307118,0.7790523,0.6393456,LAYING,29
0.03341699,0.7784244,0.6416746,LAYING,29
0.03298886,0.780959,0.6467429,LAYING,29
0.03031313,0.7802987,0.6448325,LAYING,29
0.02953056,0.7793966,0.6471199,LAYING,29
0.03321335,0.7784305,0.6511359,LAYING,29
0.03816209,0.7777985,0.6443447,LAYING,29
0.0373052,0.7792335,0.6391881,LAYING,29
0.03509411,0.779456,0.6407983,LAYING,29
0.03500855,0.7810466,0.6402641,LAYING,29
0.03164011,0.7840622,0.6366351,LAYING,29
0.03206735,0.7846864,0.6373415,LAYING,29
0.03501696,0.7842413,0.6421366,LAYING,29
0.03450223,0.7828263,0.6449854,LAYING,29
0.03642869,0.7833629,0.6482331,LAYING,29
0.03586432,0.7854528,0.6493832,LAYING,29
0.03404786,0.7841866,0.6474167,LAYING,29
0.03789269,0.7821693,0.6499221,LAYING,29
0.03948345,0.7813667,0.6508748,LAYING,29
0.03701078,0.7812734,0.6443641,LAYING,29
0.03569408,0.7788233,0.6388695,LAYING,29
0.03776439,0.7753012,0.6372985,LAYING,29
0.04001005,0.7788937,0.640391,LAYING,29
0.03775754,0.782345,0.6445533,LAYING,29
0.03407384,0.7800597,0.6394068,LAYING,29
0.03105631,0.7802062,0.635203,LAYING,29
0.03144971,0.7812404,0.6387175,LAYING,29
0.03485221,0.780986,0.639473,LAYING,29
0.03485512,0.7811613,0.6402823,LAYING,29
0.03473169,0.7796224,0.641147,LAYING,29
0.03594096,0.7791695,0.6404734,LAYING,29
0.03598724,0.782986,0.6422497,LAYING,29
0.03648335,0.7859978,0.6418703,LAYING,29
0.03608154,0.7844642,0.641495,LAYING,29
0.03686026,0.7821481,0.644425,LAYING,29
0.03781022,0.7810787,0.6469657,LAYING,29
0.03505945,0.7806156,0.6468941,LAYING,29
0.03274621,0.7804882,0.6437147,LAYING,29
0.03313715,0.7789809,0.6435276,LAYING,29
0.03524267,0.7784626,0.6459145,LAYING,29
0.03553943,0.7801635,0.6458063,LAYING,29
0.03476889,0.7808593,0.647446,LAYING,29
0.03677732,0.7821151,0.6477385,LAYING,29
0.03586043,0.7824809,0.6437666,LAYING,29
0.03271596,0.7804995,0.6408737,LAYING,29
0.03208812,0.7810221,0.6387672,LAYING,29
0.03336669,0.7806621,0.6399051,LAYING,29
0.03662955,0.7781858,0.6417675,LAYING,29
0.03683041,0.778204,0.6412872,LAYING,29
0.03638964,0.7778491,0.6473487,LAYING,29
0.03939966,0.7770737,0.6520569,LAYING,29
0.03985305,0.7764512,0.6474242,LAYING,29
0.03931747,0.7750746,0.644328,LAYING,29
0.0386765,0.7755086,0.6442582,LAYING,29
0.0365504,0.7753453,0.6449573,LAYING,29
0.03564346,0.7752914,0.6472968,LAYING,29
0.03405917,0.7797423,0.6492343,LAYING,29
0.03274296,0.783456,0.6490689,LAYING,29
0.03242296,0.7821314,0.6474067,LAYING,29
0.03187856,0.7811797,0.6456558,LAYING,29
0.03356381,0.7823992,0.6417205,LAYING,29
0.03721795,0.7823625,0.64133,LAYING,29
0.04004987,0.7835587,0.6459892,LAYING,29
0.03917254,0.7868454,0.6443887,LAYING,29
0.03769294,0.7882676,0.6402213,LAYING,29
0.03714459,0.7890195,0.6385128,LAYING,29
0.03284636,0.7889639,0.6364796,LAYING,29
0.03055574,0.7857789,0.6375568,LAYING,29
0.032316,0.7811992,0.6384666,LAYING,29
0.03134291,0.7786977,0.638603,LAYING,29
0.03084171,0.7831818,0.6411762,LAYING,29
0.03291027,0.7880202,0.641452,LAYING,29
0.03483447,0.7833186,0.6439836,LAYING,29
0.0367762,0.7798068,0.6491802,LAYING,29
0.03746099,0.7818321,0.6475947,LAYING,29
0.03723605,0.7804846,0.6459718,LAYING,29
0.03773475,0.7797125,0.6472111,LAYING,29
0.0379013,0.7797887,0.6422911,LAYING,29
0.039033,0.7759352,0.6366835,LAYING,29
0.04035856,0.7753958,0.6371603,LAYING,29
0.03683633,0.7823313,0.6397675,LAYING,29
0.03310424,0.7885367,0.6435454,LAYING,29
0.03489315,0.7863971,0.6474858,LAYING,29
0.03651613,0.782674,0.6481344,LAYING,29
0.03671253,0.7837325,0.6481634,LAYING,29
0.03797751,0.7827829,0.6492945,LAYING,29
0.03764421,0.7798288,0.648429,LAYING,29
0.03689972,0.7775849,0.6480482,LAYING,29
0.03692901,0.7768422,0.648299,LAYING,29
0.0357854,0.7801616,0.6465733,LAYING,29
0.03565022,0.779844,0.6471014,LAYING,29
0.03532331,0.7778976,0.6477664,LAYING,29
0.03237557,0.780244,0.6463237,LAYING,29
0.03182376,0.779914,0.6453541,LAYING,29
0.03519184,0.7803488,0.6421615,LAYING,29
0.03875892,0.7813876,0.6404513,LAYING,29
0.03916071,0.7797564,0.6414962,LAYING,29
0.03579349,0.7807147,0.6408539,LAYING,29
0.03400864,0.7805588,0.6416303,LAYING,29
0.03561671,0.7819678,0.6423968,LAYING,29
0.03669614,0.7862333,0.6426174,LAYING,29
0.03606451,0.7852094,0.6470382,LAYING,29
0.03580697,0.7843602,0.6518752,LAYING,29
0.03641393,0.7849963,0.6505615,LAYING,29
0.03602331,0.7816036,0.6442812,LAYING,29
0.03596959,0.7795417,0.6426119,LAYING,29
0.03618565,0.7807544,0.6464452,LAYING,29
0.03500109,0.7807712,0.6479968,LAYING,29
0.03453185,0.7804883,0.6502672,LAYING,29
0.03468359,0.7813972,0.650098,LAYING,29
0.03440797,0.7814896,0.642261,LAYING,29
0.03301091,0.7808779,0.6377755,LAYING,29
0.03124242,0.7805372,0.6390741,LAYING,29
0.03204096,0.7805897,0.6418782,LAYING,29
0.03322725,0.7815092,0.6441387,LAYING,29
0.03348975,0.7819159,0.6429932,LAYING,29
0.03440657,0.7801827,0.6436955,LAYING,29
0.03505212,0.778443,0.6443993,LAYING,29
0.03569561,0.7794465,0.6404415,LAYING,29
0.03594707,0.7813515,0.6369414,LAYING,29
0.03439918,0.7825605,0.636805,LAYING,29
0.03269272,0.7839796,0.6382087,LAYING,29
0.03293579,0.7841014,0.6373658,LAYING,29
0.03275829,0.7804992,0.6374479,LAYING,29
0.03049745,0.7761838,0.6398939,LAYING,29
0.03010782,0.7777487,0.6407313,LAYING,29
0.03022821,0.7817176,0.6423782,LAYING,29
0.02679837,0.782031,0.6434192,LAYING,29
0.02444092,0.7821385,0.6430648,LAYING,29
0.02737423,0.7819854,0.6429279,LAYING,29
0.03065648,0.7815639,0.6419267,LAYING,29
0.02956652,0.7824086,0.6416603,LAYING,29
0.03045759,0.7816977,0.6421742,LAYING,29
0.03521299,0.7814898,0.6447684,LAYING,29
0.03616304,0.7803383,0.6463787,LAYING,29
0.03587535,0.7774915,0.6444482,LAYING,29
0.03653908,0.7788117,0.6437889,LAYING,29
0.03574945,0.781512,0.6395898,LAYING,29
0.03604673,0.7823989,0.6333639,LAYING,29
0.03518625,0.7818983,0.6351195,LAYING,29
0.03344038,0.7808263,0.6391836,LAYING,29
0.03431265,0.7816564,0.6402695,LAYING,29
0.03582739,0.7829661,0.6391799,LAYING,29
0.07001325,0.6558813,0.7746897,LAYING,30
0.08368799,0.6551307,0.7695953,LAYING,30
0.09106509,0.6549654,0.7754359,LAYING,30
0.08254737,0.6556014,0.7760378,LAYING,30
0.07935098,0.652624,0.7732121,LAYING,30
0.08150955,0.6517863,0.7736079,LAYING,30
0.08459017,0.6518029,0.7661112,LAYING,30
0.08940296,0.6521547,0.7619233,LAYING,30
0.09257267,0.6555738,0.762634,LAYING,30
0.09824704,0.6555417,0.763101,LAYING,30
0.1036427,0.6583599,0.7647882,LAYING,30
0.1034273,0.660967,0.7628854,LAYING,30
0.1016509,0.6600335,0.761188,LAYING,30
0.1010503,0.6617265,0.7600066,LAYING,30
0.09800087,0.6575068,0.7625972,LAYING,30
0.09236015,0.6551678,0.7683916,LAYING,30
0.08571294,0.6582731,0.7667762,LAYING,30
0.0758109,0.6559198,0.7661636,LAYING,30
0.07162247,0.6539006,0.7698022,LAYING,30
0.07794999,0.6512403,0.7720649,LAYING,30
0.08639761,0.6482592,0.7737861,LAYING,30
0.09364243,0.6480975,0.7711627,LAYING,30
0.09633584,0.6464783,0.7669634,LAYING,30
0.09625079,0.6475847,0.764725,LAYING,30
0.09928259,0.650085,0.7637085,LAYING,30
0.1019334,0.652577,0.7625706,LAYING,30
0.1003216,0.6556086,0.7585273,LAYING,30
0.09808351,0.6543831,0.7594407,LAYING,30
0.09636886,0.6558211,0.7645058,LAYING,30
0.09244665,0.6609251,0.763727,LAYING,30
0.09051648,0.6617304,0.7621963,LAYING,30
0.09066246,0.6610057,0.761944,LAYING,30
0.08833605,0.6609801,0.7606418,LAYING,30
0.08710889,0.6611484,0.759804,LAYING,30
0.08960371,0.6612506,0.7599186,LAYING,30
0.0931811,0.6603619,0.7617876,LAYING,30
0.09480898,0.658043,0.7601964,LAYING,30
0.0967678,0.6534446,0.757746,LAYING,30
0.1006457,0.6513297,0.7587938,LAYING,30
0.1019983,0.6523738,0.7585513,LAYING,30
0.1003409,0.6512829,0.7609902,LAYING,30
0.09848193,0.6507266,0.7636934,LAYING,30
0.09841836,0.6509792,0.7622815,LAYING,30
0.09883447,0.649548,0.7623247,LAYING,30
0.09770285,0.6499568,0.7629887,LAYING,30
0.09497976,0.6513433,0.7642738,LAYING,30
0.09088676,0.6513597,0.7658267,LAYING,30
0.08996358,0.6504535,0.7650432,LAYING,30
0.0910858,0.6470632,0.7632544,LAYING,30
0.09194111,0.6466622,0.76233,LAYING,30
0.09823053,0.6527418,0.764253,LAYING,30
0.1030181,0.6542305,0.7660485,LAYING,30
0.0970375,0.652433,0.7653293,LAYING,30
0.08867088,0.6568131,0.7649194,LAYING,30
0.08495916,0.6581821,0.7654724,LAYING,30
0.08277788,0.6556783,0.765374,LAYING,30
